,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
888,5846,Dia tahu mampus aku \xf0\x9f\x98\xad',0,1,0,0,0,0,0,0,0
889,12709,USIR FAHRI DAN MALING MALING DI DPR,1,1,1,0,0,0,0,0,1
890,7212,"Yeu kunyuk mt gue kaga di bales, sok suci cuihWoosoeokJung'",1,1,1,0,0,0,0,0,1
891,2486,"USER Ayo, memek pengen diisi kontol juga.'",0,1,0,0,0,0,0,0,0
892,6694,"USER Oh scamming. Ya urus lah bego, orang lu butuh'",1,1,1,0,0,0,0,0,1
893,9624,Benarkah YM masuk lingkaran istana rezim sekarang ? ... Kalau memang benar musibah bagi umat islam ... Karena ternyata banyak penghianat demi urusan dunia',0,0,0,0,0,0,0,0,0
894,7054,Dan apabila mereka (orang munafik) berdiri untuk shalat mereka berdiri dengan malas. Mereka bermaksud riya di hadapan manusia (4:142)',0,0,0,0,0,0,0,0,0
895,10760,"USER Haram tuh, unsur najis nya masih tetap ada'",0,0,0,0,0,0,0,0,0
896,4389,Dikeroyok Atau Ditembak Yudi Ogah Berlutut Pada Rezim Jokowi URL,1,0,1,0,0,0,0,0,1
897,9437,RT USER ini nih yg mau d panggil yg terhormat / yg mulia..kerjanya bikin ngaco negara ayo rame2 golput DPR dan Bubarkan DPR?,1,0,0,1,0,0,0,0,1
898,11625,"Gubernur Anies Baswedan bertemu dengan Menteri Dalam Negeri Kerajaan Maroko, Noureddine Boutayeb di Rabat (18 April 2018). Pertemuan bilateral tersebut membahas banyak hal dan saling berbagi perkembangan ekonomi politik selama 20 tahun terakhir.",0,0,0,0,0,0,0,0,0
899,9544,Di Myanmar yg mayoritas bukan Islam mereka menindas membunuh muslim saatnya kita jihad dg segala yg kita punya jihad harta,1,0,0,1,1,0,0,0,0
900,4756,"USER USER USER Matamu picek, itu kinerja lanjutan dari USER alias Ahok.'",1,1,1,0,0,0,1,0,0
901,5110,USER USER USER USER USER USER USER USER Haha die lagi \xf0\x9f\x91\x89 USER media bloon dasar tempurung dongo!',1,1,0,1,0,0,0,0,1
902,656,Haruskah aku buat thread jadi TKI dimalaysia dengan jam kerja 16jam? Sebenernya ini kilang memang jahanam betol',1,1,0,1,0,0,0,0,1
903,11601,"USER USER USER USER Waaah ibu kau si P3R3Q gerwani di g3nkbenkz BABI sipit..??? Bijimane bentuk adikmu nanti ya choong...?? Kau aja udah hancur hasil di3nth0t kuda,,, bijimane sama BABI cipiit??? Ngooaaahahaaa fantas",1,1,0,1,0,1,0,0,0
904,12482,USER Sendirinya juga sipit malah ngatain gua',0,0,0,0,0,0,0,0,0
905,6587,Ya kasian ni para cewe2 yg ga pernah nonton bokep jd ngeliat atlit buka baju aja langsung pada sange',0,1,0,0,0,0,0,0,0
906,6555,"#BertuhanDiJalanan, buku sulung dari pengembara tegar; #KhairulJamain. Pengembaraan. Aktivis. Falsafah. Alam. Politik. Ekonomi. Budaya. Cinta.; ; #BertuhanDiJalanan akan menemui kalian di:; Booth 4003-4004 | Dewan Tun Razak 4; #PBAKL2018; 27 Apr - 6 Mei 20",0,0,0,0,0,0,0,0,0
907,9930,RT USER Prabowo bermimpi klou jdi RI 1 mustahil jdi jngan mimpi di siang bolong mas piyu sakit mimpi nya,1,0,1,0,0,0,0,0,1
908,11004,RT USER iya dizaman jokowi Indo tambah mundur,1,0,1,0,0,0,0,0,1
909,1461,USER USER USER Res.. Res\nCebong klo ga goblok ya bloon res.. Mklumin aje..',1,1,0,1,0,0,0,0,1
910,9870,"Saat Anies Berbincang dan Shalat Jumat Bersama Erdogan, Warganet: Gubernur rasa Presiden;",0,0,0,0,0,0,0,0,0
911,8221,USER USER Betulkah USER anda yg bilang tentang kaum nabi luth sama dgn nusantara? Berarti kata2 itu jg menuduh org nusantara seperti nu gay dan lesbi? Udah males ngikutin anda bro gk respect lg ternyata gk beda dgn golongan radikal lain,0,0,0,0,0,0,0,0,0
912,1805,"USER Negara ini sudah terjual......\nInilah hebatnya paek lek jokowi itu, negara udh d keteng, dan sdh ada dua kuasa pemerintah d negara ini, CPNS thn ini d khusskn untk sinamata sipit, sdh memperkosa negara sendiri, pngkhianat dsar PKI.'",1,1,1,0,0,1,0,0,0
913,11700,Memang kejujuran itu mahal. Hanya dengan #2019GantiPresiden NKRI dapat terbebas dari pengkhianatan bangsa sendiri. Cc USER USER USER USER USER USER,1,0,1,0,0,0,0,0,1
914,4597,Penerimaan Pajak 2018 Diprediksi hanya Capai 92 Persen dari Target,0,0,0,0,0,0,0,0,0
915,1784,Korban dari rezim komunis bknlah angka kecil. Jumlahnya tak tanggung-tanggung; 100 juta darah manusia tercecer dari paham yg menghalalkan sgl cara.,1,0,1,0,0,1,0,0,0
916,4310,USER USER USER Bro..nanti dia didukung pekaos lagi sama partai bani onta kabur dan partai khilaf \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1
917,501,USER USER USER USER Itu dia mata picek... Matanya cuma lihat sebelah...',1,1,1,0,0,0,1,0,0
918,3992,RT USER USER PARTAI PKI INDONESIA PERTAMA SIAPAKAH NAMANYA.AJARAN INI DATANG DARI CINA RUSIA.PKI PENGKHIANAT PANCASILA,1,0,0,1,0,1,0,0,0
919,1120,"USER USER Lp ayahnya kan dah mati bom bunuh diri di sby,kamu jgn *linglung'",0,0,0,0,0,0,0,0,0
920,7074,USER USER USER ...klo mardani jadi presiden mungkin dia jadi presiden maho pertama di indonesia gan \xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,1,0
921,916,USER Uteknya di silit',0,1,0,0,0,0,0,0,0
922,1791,Tionghoa katanya kaya? Kok pada putus sekolah? Kebanyakan dugem?,1,0,0,1,0,1,0,0,0
923,7840,USER Yg penting jgn org cina. di Indonesia.,1,0,1,0,0,1,0,0,0
924,4284,"iya mas, aku nggak secantik mereka. tapi kalo kamu cari yg bisa bikin sambel sampe kamu mencret, aku maju duluan.'",0,0,0,0,0,0,0,0,0
925,747,USER Untuk mengedukasi manusya2 udik seperti qm misalnya',1,1,1,0,0,0,0,0,1
926,5697,"Janganlah berlebihan dalam hal apapun: Jangan mengira Tuhan akan senang dgn sikap yg berlebihan dlm membenci, sekalipun kepada seorang kafir (mengikut tafsir apapun).\nKekufuran sangat dekat dengan orang beriman yg mengabaikan akal sehat dan yang memelih",0,0,0,0,0,0,0,0,0
927,12638,"USER USER USER Coba cari tahu lagi, ada Mahzab yang membolehkan dan tidak membolehkan Muslim memakan sembelihan ahli kitab (Yahudi dan Nasrani) dengan syarat-syarat tertentu \xf0\x9f\x98\x8a'",0,0,0,0,0,0,0,0,0
928,3219,USER USER USER USER USER kenyataan bos. Kita mah nga suka bikin hoax seperti bani nya nabi ngAhok \xf0\x9f\x98\x8a',1,0,0,1,0,0,0,0,1
929,11847,"sprti pilkada DKI, dinyatakan Ahok elektabilitasNya tinggi 80% lebih, calon tunggal tdk ada yg bisa yg mengalahkan Ahok, para cukong lupa #media #sosmed yg tdk bisa dimonopoli kebenaran-Nya USER maju cagub #DKI1, lalu eletabilitas Ahok tergerus",0,0,0,0,0,0,0,0,0
930,3911,USER USER Nggak kok kakak sayang. Sekolah aku juga sekolah katolik. tapi ada 5 agama kok terus tiap minggu ada acara per agama masing masing kak. Goodluck kak\xf0\x9f\x92\x9c',0,0,0,0,0,0,0,0,0
931,5307,USER Jgn bodoh. Jijik fak',0,1,0,0,0,0,0,0,0
932,4336,USER Dia Kristen ibu',0,0,0,0,0,0,0,0,0
933,4006,UGH MAMPUS AJA. MAKAN TUH GENGSI\n\nfr liedabin\nto liedabin',1,1,1,0,0,0,0,0,1
934,12104,RTUSER Wah2 bisa ada also demo massa akbar lg kalo ampe pelantikan anies-sandi dibatalkan ! wkwk,1,0,0,1,0,0,0,0,1
935,11768,"Ada solusi, ngeblock. Efektif? Ga juga krn besok buat akun baru lagi, sambar buang sampah lagi \xf0\x9f\x98\x81\nKita harus bisa jaga kedsmaian di lapak kita sendiri, biar tdk berhamburan sampah medsos yg mmg gak berguna sama sekali. #loncengbuatsambarcu",0,0,0,0,0,0,0,0,0
936,2581,"paling gemes sih sama yang dudukin bangku prioritas tapi lansia bukan, hamil atau bawa anak ngga, cacat apalagi.'",0,0,0,0,0,0,0,0,0
937,3131,"Penyerapan dana desa pada tahun 2015 dan 2016 diprioritaskan untuk pembangunan infrastruktur. Di tahun 2017 ini, menurutnya penyerapan dana desa diprioritaskan untuk percepatan ekonomi desa. #Jokowi2Periode",0,0,0,0,0,0,0,0,0
938,6898,"USER USER Kaga pinter2 neh rezim !!!\n\nNyerah aja klo ga bisa kerja !!!\n\nAnak TK aja dah pinter maen mobile legend ! Masa bapaknya mau di bo'ongin apa congor yg beginian !!!""",1,1,0,1,0,0,0,0,1
939,9296,USER USER Inget pipis onta liat wajahnya',1,1,1,0,0,0,1,0,0
940,42,Anjir baru kali ini lihat orang bego mau debat pilkada. Kerjanya nyerang karakter. Shame on you mpok silvy and agus. #DebatFinalPilkadaJKT,1,1,0,1,0,0,0,0,1
941,2961,"Kalau dulu knl bertahun2 pon still X berani nk ckp ""I love you"" Walaupon dua2 dah saling suka. Kalau sekarang hmm baru knl 2 hari tu pon kat wechat dah blh ajak tido dan seangkatan dengannya. Woww ini lah budaya paling kotor zaman sekarang ni. Jijik bodo",0,1,0,0,0,0,0,0,0
942,4385,Skaa joged bumbung eka satya budaya kuwum marga menolak berita hoax dan mendukung pilkada damai,0,0,0,0,0,0,0,0,0
943,8046,Tak ada persatuan dengan para PKI. Silahkan rekonsiliasi dengan cebong yang dungu sekolam.,1,1,0,1,0,0,0,0,1
944,9008,"Rtn,; Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018",0,0,0,0,0,0,0,0,0
945,6254,"Parpol Koalisi Pendukung Gaduh, Jokowi akan Sulit Menangkan Pilpres 2019; #2019GantiPresiden ;",1,0,0,1,0,0,0,0,1
946,12607,"Hadeh. Gajetot.\n\nGak jelas, ngentot.'",1,1,1,0,0,0,0,1,0
947,4365,"Tolak dan lawan Politik uang, Politisasi sara untuk Pilkada yang Berintegritas.; ; USER ; USER ; USER ; USER USER.humaspolri ; #antihoax ; #indonesiadamai",0,0,0,0,0,0,0,0,0
948,11586,USER Kyulkyung visualnya edan.',0,1,0,0,0,0,0,0,0
949,5192,Statemen pak USER ttg kartu kredit akan jadi bahan nyinyiran baru. Krn sblmnya Bu SMI bilang utang LN itu spt Kartu Kredit.,1,0,1,0,0,0,0,0,1
950,12689,USER Adam-Hawa kali. Kalo Hawa-Hawa mah lesbi.',0,0,0,0,0,0,0,0,0
951,5950,"Yg ancam mau lengserkan Jokowi bkn FPI tapi alumni212,lgian apa ada uu yg ngatur kalau mau lengserkan Jokowi hrs permisi dl ke pendukungnya",1,0,1,0,0,0,0,0,1
952,7380,"USER USER USER USER Noh arab saudi menjajah yaman, pdahal satu rumpun, noh Bgsa Israil menjajah palestina padahal orang yahudi jg bnyk keturunan arab... Dan jg tentara israel jg bnyk yg muslim dan Islam jadi agama kedua terbnya",0,0,0,0,0,0,0,0,0
953,10752,"Presiden USER menggelar rapat kabinet terbatas agenda ke dua, yang membahas percepatan pelaksanaan berusaha di #RakyatB3rsamaJKW",0,0,0,0,0,0,0,0,0
954,180,"USER Aku pernah sempat baca ttg Harun Yahya ini yg 'membelot' ke kubu Yahudi dgn Freemasonry nya...kdg suka ga percaya...""",0,0,0,0,0,0,0,0,0
955,1004,Prabowo Subianto Tak Restui Ketua Gerindra Jateng Maju Pilgub Ini Alasannya URL,1,0,1,0,0,0,0,0,1
956,3253,"Kemudian ulangi pandangan(mu) sekali lagi (dan) sekali lagi, niscaya pandanganmu akan kembali kepadamu tanpa menemukan cacat dan ia (pandanganmu) dalam keadaan letih.'",0,0,0,0,0,0,0,0,0
957,7507,"USER kamu ga budek ko, cuma tuli\n\nnga'",0,1,0,0,0,0,0,0,0
958,7999,USER kalo nyasar ke jamban sekalian mandi',0,0,0,0,0,0,0,0,0
959,1227,USER USER Fitnah makanan elo nih akun sampah..,1,1,1,0,0,0,0,0,1
960,6275,"Dewan Pertimbangan Presiden (Wantimpres) gelar temu wicara ""Penguatan Ideologi Pancasila utk Menanggulangi Konten Bermuatan SARA &amp; Pelanggaran ITE"". Hadir sbg narsum Menag USER , Ketua Komisi Penyiaran Indonesia, pemimpin media, serta Kemen",0,0,0,0,0,0,0,0,0
961,10030,"USER Pak USER walau Anda Muslim, sbagai pejabat negara, wajib mengungkap dampak buruk mengaji & solat",1,0,0,1,1,0,0,0,0
962,6459,"#DonorDarah 08/07/2018 08.00 WIB-selesai di Gereja Katolik Keluarga Kudus Banteng, Jl. Kaliurang Km. 7,5 Banteng, Ngaglik, Sleman. #UDDPMIKotaYK'",0,0,0,0,0,0,0,0,0
963,11669,USER Udah liat Surabaya lom Pak? Bagusan mana penataannya ma DKI? Kl mo nyapres rapiin dulu Jkt bersihin dr PKL di badan jalan ma trotoar. Kl kemaren lawannya Ridwan Kamil/Risma/Nurdin Abdullah jg kalah. Menang krn BTP Kristen jd gampang nakut2,0,0,0,0,0,0,0,0,0
964,1964,"USER Pak USER membawahi Dirjen agama2, Anda dapat mbuat perbandingan posisi Tuhan dalam ajaran agama",1,0,0,1,1,0,0,0,0
965,556,RT USER: Copras calon presiden.. Ndak mikir.. Ndak mikirrrr... (Ndak mikir apa si kowi 1 periode aja babak belur..) URL,1,0,1,0,0,0,0,0,1
966,5249,USER 1. Tidak Perih pada luka sariawan \n2. Kemasanya Finger Off yang tidak bersentuhan dengan luka \n3. Mengandung Ekstrak lidah buaya \n4. Aman Digunakn Bayi &amp; Anak-anak \n5. Memiliki rasa manis \n6. Tidak bereaksi terhadap obat lain \n7. T,0,0,0,0,0,0,0,0,0
967,1431,"USER USER USER Makin bangga, padahal dia masih gubernur, bagaimana kalau sudah jadi presiden.",0,0,0,0,0,0,0,0,0
968,10690,RT USER USER USER USER Ngiler RI 1: Prabowo maksudnya ? Hahaha,1,0,1,0,0,0,0,0,1
969,13141,"USER Paling belakang apa yg termutakhir? Hahahah yg paling dekat kemuncylannya dengan kelahiran lo islam apa agama kafir lain? Kok dibilang paling belakang, paling depan ituuu paling dekat dengan ko, ko aja yg ngebangkang'",1,1,1,0,1,0,0,0,0
970,5730,Mahakarya Borobudur 2018 ; ; Event budaya bertema â??Indonesia Berkainâ?? dalam bentuk Batik Fashion Performing Art sebagai bagian perayaan World Heritage Day dan Hari R.A. Kartini.; ;,0,0,0,0,0,0,0,0,0
971,11661,Calon cawapres dari pks menurut sy tidak bisa melengkapi kualitas prabowo di pilpres ataupun saat terpilih menjadi presiden nanti coba duet Prabowo - Rizal Ramli Insyaallah menang #ganti presiden 2019 dapat terwujud,0,0,0,0,0,0,0,0,0
972,4113,RT USER Hanya Orang Islam Yang Bodoh dan Goblok Yang Memilik Ahok! DebatFinalPilkadaJKT,1,1,0,1,1,0,0,0,0
973,12977,"Orang yang ingin menegakkan khilafah, dituduh radikal. \nKok, orang yang ingin menyebarkan pemahaman komunis kok nggak diapa apain.'",1,0,0,1,0,1,0,0,0
974,10467,Mbah berfatwa kalo ngomong asu itu ndak papa. Asal jangan diikuti dengan kata kamu atau nama orang. Okesip. ASU',0,1,0,0,0,0,0,0,0
975,7458,"JOKOWI PILIHAN PASTI 2019; ; Capres itu tidak musti 'BONGKAR PASANG', isi lobang congklak, karena Presiden tidak boleh 'COBA-COBA'; ; Supaya pikiran LURUS &amp; NEGERI TERURUS..; Pilihan pada USER; ; #2019TetapJokowi; #2019T3tapJokowi; #JokowiSemakinKu",0,0,0,0,0,0,0,0,0
976,12126,"USER Pak USER Anda tidak berani mengatakan Muhammad Nabi Gadungan, jelaskan saja Allah SWT sudah mati",1,1,0,1,1,0,0,0,0
977,11602,USER dasar setan',1,1,1,0,0,0,0,0,1
978,1009,USER USER Karena partaimu pdip itu bajingan',1,1,0,1,0,0,0,0,1
979,1455,USER USER Dulu yg sumbu pendek itu mendukung penista agama Islam dgn al'maidah 51 itu. Kok skrg mencak-mencak dgn kedunguannya.,1,1,0,1,1,0,0,0,0
980,10906,menolak lupa RT USER Tentang peristiwa 98 kami sepakat dg Kivlan Zen. Bukan Prabowo yg harus bertanggung jawab tetapi Wiranto,1,0,1,0,0,0,0,0,1
981,3553,Pnh kerja d aseng bermanfaat juga diterapkan d sekola yg dominan aras2en.',0,0,0,0,0,0,0,0,0
982,5516,#Viral &gt; Kota Bekasi Raih Kota Sehat Swasti Saba Wiwerda 2017 sebagai Kota Terapkan Budayaâ?¦,0,0,0,0,0,0,0,0,0
983,11447,Karena cinta hasil menikung adalah terkutuk.',0,1,0,0,0,0,0,0,0
984,8140,"Badan Pusat Statistik,mencatat, nilai ekspor Indonesia pada Maret 2018 mencapai US$15,58 miliar/ mengalami peningkatan sebesar 10,24% bila dibandingkan dengan ekspor Februari 2018. Simak&gt;",0,0,0,0,0,0,0,0,0
985,312,"Penjajahan di atas bumi indonesia harus di hapus kan. Penjajahan ekonomi, budaya, hasil bumi oleh cina harus kita basmi. Demi NKRI. Usir...",1,0,0,1,0,1,0,0,0
986,9730,RT USER USER Saya lebih setuju/bahagia/senang.bila MPR/DPR. Itu di bubarkan. Sudah di gaji negara malah dikorupsi .buat rugi,1,0,0,1,0,0,0,0,1
987,3318,USER USER Kacung hanya terima perintah.\nTidak terima kritikan!\nSemoga itu bisa cukup menjelaskan pemimpin yang hanya simbol kacung.\nKacung yang dikacung-kacung tetap terima.\nKarena itulah kacung tumbur subur dan semerbak harum bunga bangkai.\,1,1,1,0,0,0,0,0,1
988,346,"USER Agama katholik ngak ada yg menyebut khatolik nusantara, agama kristen protestan ngak ada yg menyebut kristen protestan nusantara, agama hindu ngak ada yg menyebut hindu nusantara, agama budha ngak ada yg menyebut budha nusantara, ...lha kok ini",0,0,0,0,0,0,0,0,0
989,10125,"Buat cewe nih! Jangan tolol deh cuma gara2 cinta, lo sampe rela ngasih kehormatan lo'",0,1,0,0,0,0,0,0,0
990,9414,Mampus diare',0,1,0,0,0,0,0,0,0
991,6114,andritany ismed sofyan dan ramdani lestaluhu mewakili tim persija mendatangi rumah duka alm fahreza siang ini,0,0,0,0,0,0,0,0,0
992,7425,"USER Kukira cuma Prabowo paling lucu ngelawak lwat novel fiksi ""ghost fleet""..\nKamu lbih lucu,Zul...tpi jg palimg bego.\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1,1,0,0,0,0,0,1
993,8273,USER ngga autis juga bang . . .',0,0,0,0,0,0,0,0,0
994,3987,USER //Deokspatch\nAmigo tv\nRight now\nNimdle\nYg di KBS gue lupa judul..sma yg cina korea apa gtu..lucu pokoknya',0,0,0,0,0,0,0,0,0
995,11614,USER Nabi aja dikejar-kejar dan dinistakan oleh orang kafir dari dulu ampe sekarang. Terus kita disuruh menyanjung orang yang jelas-2 memusuhi agama ini? Akal sehat mana akal sehat...?,0,0,0,0,0,0,0,0,0
996,5038,"paling mau muntah liat lagak nya USER, jadi orang sok iye banget hoek",1,1,1,0,0,0,0,0,1
997,8491,"Tai ah, kalo emang ngerasa kerjaan itu disgraceful, ngomong kek dari awal. Bilang terserah gimana gue, abis gue ttd kontrak nawar2in lowongan lain -____-'",0,1,0,0,0,0,0,0,0
998,5645,Boleh bodo tgk taik manusia ni \xf0\x9f\x98\x86 URL,1,1,1,0,0,0,0,0,1
999,1013,"USER USER USER USER USER USER USER Alaaaahhhhh, omongan cebong mah udah ketauan kemana arahnya... Mau pakek tol kelok 1000 pun tetep... Ga usah sok2 Islam lu bong!!!'",1,1,0,1,1,0,0,0,0
1000,10439,PTPN III (Persero) Beri Penghargaan pada Mitra Binaan -,0,0,0,0,0,0,0,0,0
1001,1617,gubernur CUNIHIN... teu kaop aya nu herang :)),0,0,0,0,0,0,0,0,0
1002,977,"Jika tidak ada demo berjilid-jilid atas pernyataan USER soal kitab suci adalah fiksi, maka hampir bisa dipastikan tujuan utama gerakan ""Bela Islam"" berjilid-jilid versi 212 dst adalah motif politik untuk menjatuhkan Ahok. Ahok telah menjadi korban.",1,0,0,1,1,0,0,0,0
1003,6510,"USER HRS ada di tempat jauh saja para cebong sudah begitu kalutnya, apalagi kalo ada deket di sini....'",0,1,0,0,0,0,0,0,0
1004,2678,"USER Eh malam monyet jadian betul tau. KL Special Force cerita curi bank kan? Kita malam malam plan baik punya curi air kat cafe. Sorang jaga hujung, sorang jaga depan, sorang tengok cik syakri, hahaha gempak babi!'",1,1,1,0,0,0,0,0,1
1005,10793,"sange hm, mas mainin memek adek dong sayang'",0,1,0,0,0,0,0,0,0
1006,2934,USER Anti Jokowi bagi Bani Kampret itu udah jadi Rukun Iman mereka kali ye Bang... \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1
1007,5251,"Munafik bgt sendiri itu nyaman\nMunafik bgt baru putus ngerasa free\nIni hati,bawaannya perasaan\nPastilah ada indomie rasa yg tertinggal'",0,0,0,0,0,0,0,0,0
1008,12763,"Simak :; ; Kira kira Dampaknya sama gak ya, antara ""Miras Oplosan"" dgn ""Pemimpin Oplosan ???""; #2019GantiPresiden ; ; Maraknya ""Miras Oplosan"" karena kegagalan dari ""Pemimpin Oplosan ???""; #2019PresidenBaru ; ; Cc. USER USER USER USER",1,0,1,0,0,0,0,0,1
1009,4257,USER USER Bangkai pasti bau',0,0,0,0,0,0,0,0,0
1010,8248,"Itik yang bertelor, ayam yang mengerami.; ; Ahok hanya membangun benda mati, bukan manusianya; ; Pas jadi lu selfie2, dasar Anus",1,1,1,0,0,0,0,0,1
1011,6325,"gas tanpa batas, \n#noLelah\n#Pemula'",0,0,0,0,0,0,0,0,0
1012,8081,INI APASIH UNIV INI NGEDOWN MULU CCD BGT KESEL GWE))',1,1,0,1,0,0,0,0,1
1013,1318,"Pak tukang buruan pulang pak saya mau mandi, udh kaya gembel cantik ini'",0,1,0,0,0,0,0,0,0
1014,10914,Maju terus pak USER.,0,0,0,0,0,0,0,0,0
1015,9415,"Kehabisan dana kah sampai 14 proyek Strategis dibatalkan??? ; ; Ke 14 proyek itu di antaranya kereta api Jambi-Palembang, pembangunan rel kereta api di Kaltim, dan sistem penyediaan air minum Sumut, Bendungan di Sulteng, &amp; kawasan ekonomi khusus Merauk",0,0,0,0,0,0,0,0,0
1016,4288,Tidak suka melihat Prabowo lantas menyerang &amp; mendiskreditkan bapak kandungnya.,1,0,1,0,0,0,0,0,1
1017,6331,"Anda didungukan & diperbudak Islam, Tiada Tuhan merintahkan solat melainkan Allah SWT biadab",1,1,0,1,1,0,0,0,0
1018,11682,RT USER paham kan hukum menuduh pelacur (S. An-Nur)?Begini ini islam apa kafir? Ini tugas ulama. Bkn mlh mengompori,1,0,1,0,1,0,0,0,0
1019,9891,USER USER Ngomong kayk org berak aj loe',1,1,1,0,0,0,0,0,1
1020,4082,Yg gini mau presiden 2 priode?,0,0,0,0,0,0,0,0,0
1021,2028,USER USER Baru akan\n...\nBelum.....\nKalopun jadu itu dibantu 4 bank asing..\nJadi ???',0,0,0,0,0,0,0,0,0
1022,5220,Mereka mendukung dan mendoakan agar pasangan HDMY terpilih dalam Pilkada 17 Juni 2018 mendatang. Warga percaya dengan pengalaman HDMY sukses 10 tahun memimpin OKUT dan Ogan Ilir mampu membawa Sumsel lebih maju dan lebih sejahtera.,0,0,0,0,0,0,0,0,0
1023,6649,I added a video to a USER playlist,0,0,0,0,0,0,0,0,0
1024,8463,USER USER Ngomong atau ngigau.,1,0,1,0,0,0,0,0,1
1025,4614,Alhamdulillah ikhtiar kita bersama untuk menjadikan Rinjani sebagai Geopark Dunia terwujud tahun ini.,0,0,0,0,0,0,0,0,0
1026,3235,"USER udah lu jgn panik gitu. ahok si kutil babi bakal tumbang kok di putaran kedua. teruskan cuapcuap mu di sosmed, gak ngaruh.",1,1,1,0,0,0,0,0,1
1027,2152,"2018, IMF Pertahankan Perkiraan Pertumbuhan Ekonomi GlobalÂ 3,9%",0,0,0,0,0,0,0,0,0
1028,600,"FPI itu ada dan NYATA, Darul Islam itu ada dan NYATA USER USER Isis itu tdk ada.. hnya propaganda politik",0,0,0,0,0,0,0,0,0
1029,5940,"USER Lama-lama berita ada bom dan teroris jadi terdengar 'biasa' kalau seperti ini. Kemarin lusa di wilayah Surabaya Barat katanya ada penggerebekan terduga teroris, tapi kucari beritanya di internet nggak ada, padahal di lokasi pada heboh. Berita",0,0,0,0,0,0,0,0,0
1030,4440,[75:35] kemudian kecelakaanlah bagimu (hai orang kafir) dan kecelakaanlah bagimu.',0,0,0,0,0,0,0,0,0
1031,7023,USER Haruss,0,0,0,0,0,0,0,0,0
1032,1744,"Telah berlangsung pernikahan di kepala saya: Teknologi, Alam, dan Budaya. Sekiranya akan lahir keturunan yang membuat sesiapa saja ternganga ð???",0,0,0,0,0,0,0,0,0
1033,6097,RT USER USER Saya tahu sby genius politik tp apakah sby sebegitu kuat pengaruhnya sampai skrg? Atau guru punya agenda lain,1,0,1,0,0,0,0,0,1
1034,10356,USER USER pemuka agama yahudi ra oleh nyambi po?',0,0,0,0,0,0,0,0,0
1035,779,"Kristen Nusantara bukanlah suatu aliran baru dalam kekristenan. Tapi suatu gerakan utk mencegah faham radikalisme di bumiNusantara. Sperti halnya NU. Jgn biarkan hanya NU pemain tunggal mencegah faham radikalisme di NKRi tercinta ini., kita juga mari ter",0,0,0,0,0,0,0,0,0
